,STN,WBAN,Date,TEMP,COUNT_1,DEWP,COUNT_2,SLP,COUNT_3,STP,COUNT_4,VISIB,COUNT_5,WDSP,COUNT_6,MXSPD,GUST,MAX,MIN,PRCP,SNDP,FRSHTT,Temp_C,Consommation,Thermique,Nucléaire,Eolien,Solaire,Hydraulique,Bioénergies,Ech. physiques
458,76100,99999,2015-04-04,50.3,24,45.6,24,,0,,0,7.0,24,4.8,24,11.1,,57.9,41.7,0.12G,,10000,10.17,5029.35,54.85,4510.06,54.23,116.71,587.77,154.23,-448.52
459,76100,99999,2015-04-05,51.1,24,40.8,24,,0,,0,7.1,24,5.7,24,11.1,,59.0,44.1,0.02G,,0,10.61,4828.62,52.67,4300.79,223.0,365.44,538.88,159.58,-811.71
460,76100,99999,2015-04-06,50.4,24,31.5,24,,0,,0,7.1,24,6.5,24,9.9,,61.0,38.7,0.00G,,0,10.22,4913.79,54.17,4333.15,290.92,376.94,520.42,156.25,-817.79
461,76100,99999,2015-04-07,52.3,24,35.0,24,,0,,0,7.1,24,5.4,24,13.0,,66.4,35.6,0.00G,,0,11.28,5212.02,53.73,4520.33,286.9,378.29,585.58,154.94,-767.73
462,76100,99999,2015-04-29,54.6,24,46.1,24,,0,,0,6.9,24,3.4,24,8.0,,64.4,45.3,0.00G,,0,12.56,4491.88,52.35,3226.75,44.6,314.1,572.67,123.77,157.65
463,76100,99999,2015-04-30,59.1,24,49.0,24,,0,,0,6.9,24,3.9,24,12.0,,73.4,44.4,0.00G,,0,15.06,4448.15,53.19,3192.58,128.96,252.6,607.06,142.23,71.56
464,76100,99999,2015-05-01,61.3,24,56.7,24,,0,,0,6.7,24,3.9,24,11.1,,70.9,56.3,0.00G,,10000,16.28,3839.69,15.79,2780.67,327.08,82.17,602.69,156.02,-124.54
465,76100,99999,2015-05-02,66.0,24,59.6,24,,0,,0,6.5,24,4.2,24,9.9,,79.5,52.9,0.17G,,0,18.89,3940.92,14.29,3182.62,142.19,141.46,692.1,154.69,-386.08
466,76100,99999,2015-05-03,68.3,24,59.4,24,,0,,0,6.4,24,4.8,24,12.0,,81.0,59.9,0.01G,,10000,20.17,3618.88,13.65,1709.62,128.06,196.52,666.58,146.06,758.46
467,76100,99999,2015-05-04,69.3,24,61.6,24,,0,,0,6.4,24,3.4,24,9.9,,81.0,60.8,0.08G,,10000,20.72,4159.52,13.88,2413.02,109.04,147.12,638.29,151.65,686.65
468,76100,99999,2015-05-05,62.3,24,50.2,24,,0,,0,6.7,24,8.4,24,25.1,36.9,77.0,55.4,0.00G,,0,16.83,4114.85,25.46,2873.75,304.19,219.96,676.4,157.42,-142.25
469,76100,99999,2015-05-06,58.1,24,47.8,24,,0,,0,6.9,24,2.8,24,6.0,,64.4,50.0,0.01G,,0,14.5,4170.52,21.08,3245.21,192.54,283.73,724.46,165.88,-462.31
470,76100,99999,2015-05-07,62.9,24,48.1,24,,0,,0,6.6,24,4.8,24,9.9,,77.9,44.6,0.00G,,0,17.17,4279.88,23.6,3160.98,29.94,333.56,738.35,164.5,-170.81
471,76100,99999,2015-05-08,63.9,24,52.3,24,,0,,0,7.5,24,8.4,24,18.1,,75.0,55.4,0.00G,,0,17.72,3675.25,16.21,3151.4,127.6,262.92,712.02,160.35,-754.94
472,76100,99999,2015-05-09,61.1,24,53.9,24,,0,,0,7.0,24,3.6,24,6.0,,69.3,50.0,0.00G,,0,16.17,3549.69,20.12,2128.58,79.29,232.44,652.0,160.62,276.83
473,76100,99999,2015-05-10,70.4,24,53.4,24,,0,,0,6.4,24,5.0,24,8.9,,86.0,55.0,0.01G,,0,21.33,3411.33,18.88,1969.0,33.92,381.15,620.21,156.29,231.88
474,76100,99999,2015-05-11,66.1,24,59.4,24,,0,,0,4.9,24,3.1,24,6.0,,82.6,57.0,0.00G,,100000,18.94,4001.5,15.5,3055.02,59.17,327.62,651.02,156.79,-263.52
475,76100,99999,2015-05-12,64.7,24,58.8,24,,0,,0,4.1,24,3.3,24,7.0,,77.9,55.4,0.00G,,100000,18.17,4138.75,14.71,3120.42,29.71,287.81,605.44,158.98,-78.1
476,76100,99999,2015-05-13,63.8,24,58.1,24,,0,,0,6.2,24,4.7,24,14.0,,76.8,58.6,0.01G,,0,17.67,4113.25,30.04,3144.9,136.21,290.9,646.46,162.5,-297.65
477,76100,99999,2015-05-14,57.0,24,53.6,24,,0,,0,5.4,24,7.9,24,21.0,,66.2,50.0,0.00G,,10000,13.89,3580.27,14.1,2403.58,155.54,163.73,520.1,158.0,165.25
478,76100,99999,2015-05-15,49.1,23,48.8,17,1022.1,5,1000.1,5,6.5,23,12.5,23,22.0,27.0,60.8,32.0,0.16E,,10000,9.5,3859.62,13.98,3119.77,65.73,242.81,579.06,149.08,-310.73
479,76100,99999,2015-05-16,56.2,24,50.9,24,,0,,0,6.4,24,4.4,24,8.0,,63.0,50.9,0.02F,,10000,13.44,3775.75,14.23,3040.35,42.38,186.54,518.21,156.56,-182.4
480,76100,99999,2015-05-17,60.2,24,52.3,24,,0,,0,6.6,24,2.9,24,8.0,,68.7,51.8,0.00G,,0,15.67,3460.31,14.19,1909.31,15.83,303.29,461.44,159.4,597.0
481,76100,99999,2015-05-18,58.9,24,51.8,24,,0,,0,6.2,24,5.1,24,15.9,,72.9,49.1,0.00E,,0,14.94,4062.6,14.52,3080.77,67.58,343.88,492.44,157.29,-93.69
482,76100,99999,2015-05-19,48.5,24,,0,,0,,0,5.4,24,5.3,24,9.9,,61.3,33.8,0.10G,,10000,9.17,4215.0,47.06,3001.04,129.4,214.73,528.42,163.04,131.23
483,76100,99999,2015-05-20,46.7,23,,0,,0,,0,7.3,23,6.9,23,15.0,20.0,57.2,33.8,0.20G,,10000,8.17,4369.1,29.33,3049.98,61.52,270.83,541.0,153.54,263.1
484,76100,99999,2015-05-21,53.8,24,46.0,24,,0,,0,6.4,24,4.7,24,12.0,,63.1,45.3,0.20G,,0,12.11,4445.04,17.35,2940.48,48.35,325.94,555.04,165.1,392.92
485,76100,99999,2015-05-22,56.0,24,45.6,24,,0,,0,7.2,24,4.3,24,12.0,,66.2,46.4,0.00G,,0,13.33,4368.77,15.33,2419.46,62.02,319.21,527.44,166.52,859.04
486,76100,99999,2015-05-23,56.8,24,50.2,24,,0,,0,6.4,24,5.6,24,12.0,,65.5,51.8,0.00G,,10000,13.78,3837.38,15.58,2658.77,54.56,236.5,403.08,164.58,304.54
487,76100,99999,2015-05-24,60.7,24,55.1,24,,0,,0,6.6,24,4.9,24,11.1,,72.9,54.5,0.01G,,0,15.94,3472.02,14.73,2312.06,41.44,250.92,290.27,161.79,401.1
488,76100,99999,2015-05-25,60.7,24,53.5,24,,0,,0,6.2,24,9.4,24,13.0,,67.5,55.4,0.00G,,10000,15.94,3621.83,15.38,2961.19,55.88,201.42,297.25,157.56,-66.52
489,76100,99999,2015-05-26,58.0,24,50.6,24,,0,,0,6.3,24,6.7,24,13.0,,66.2,51.8,0.02G,,0,14.44,4157.38,15.08,3197.69,56.31,263.33,462.42,159.98,2.69
490,76100,99999,2015-05-27,60.9,24,47.2,24,,0,,0,7.1,14,3.7,24,8.9,,71.6,46.8,0.04G,,0,16.06,4194.69,15.31,3217.38,25.1,358.69,409.46,161.0,7.73
491,76100,99999,2015-05-28,63.4,24,52.2,24,,0,,0,6.8,11,4.3,24,9.9,,77.0,49.5,0.00G,,0,17.44,4227.21,33.23,3230.15,25.33,379.25,383.12,159.67,16.62
492,76100,99999,2015-05-29,60.2,24,53.1,24,,0,,0,6.2,24,5.1,24,8.9,,74.3,55.0,0.00G,,0,15.67,4129.0,14.44,3179.04,63.9,295.9,430.5,161.31,-16.19
493,76100,99999,2015-05-30,61.8,24,51.7,24,,0,,0,7.0,21,2.6,24,5.1,,70.7,53.6,0.00G,,0,16.56,3681.85,13.9,2889.83,38.12,242.48,292.92,169.1,35.48
494,76100,99999,2015-05-31,64.3,24,52.7,24,,0,,0,6.8,8,4.4,24,12.0,,77.2,50.0,0.00G,,0,17.94,3404.23,13.6,2062.79,120.98,304.85,232.96,166.48,502.81
495,76100,99999,2015-06-01,66.7,24,56.7,24,,0,,0,8.0,24,4.0,24,9.9,,75.2,58.5,0.00E,,0,19.28,4086.38,15.44,2864.27,36.94,195.54,313.75,165.06,495.4
496,76100,99999,2015-06-02,70.3,24,60.0,24,,0,,0,6.8,21,3.6,24,8.9,,82.8,60.8,0.00F,,0,21.28,4214.44,41.44,2283.19,117.98,362.48,247.0,160.9,1001.42
497,76100,99999,2015-06-03,68.3,24,60.0,24,,0,,0,6.5,17,3.8,24,7.0,,80.8,59.0,0.00G,,0,20.17,4256.9,13.92,2952.19,20.5,350.56,313.73,152.5,453.6
498,76100,99999,2015-06-04,74.9,24,60.8,24,,0,,0,6.1,5,3.5,24,8.9,,91.8,9999.9,0.00G,,0,23.83,4396.27,14.02,3221.5,53.65,381.75,303.31,166.48,255.62
499,76100,99999,2015-06-05,73.3,24,60.4,24,,0,,0,6.4,8,7.0,24,14.0,,88.9,62.6,0.00G,,0,22.94,4385.81,15.92,3146.62,90.04,374.12,322.21,173.0,263.67
500,76100,99999,2015-06-06,67.2,24,59.1,24,,0,,0,6.1,24,4.5,24,9.9,,76.8,60.8,0.00G,,0,19.56,3781.38,16.31,3038.31,50.75,334.44,251.9,173.58,-83.9
501,76100,99999,2015-06-07,72.1,24,59.8,24,,0,,0,7.1,12,4.1,24,8.0,,84.2,59.9,0.00G,,0,22.28,3479.17,13.27,2181.1,166.85,379.77,208.81,170.83,358.33
502,76100,99999,2015-06-08,63.8,23,61.2,19,,0,,0,6.0,14,5.7,23,15.9,,82.9,35.6,0.00G,,10010,17.67,4199.27,14.02,3187.9,216.44,385.08,252.02,167.88,-23.9
503,76100,99999,2015-06-09,65.6,24,57.7,24,,0,,0,6.6,24,7.0,24,11.1,,76.8,59.0,0.22G,,0,18.67,4275.73,14.83,3266.83,253.29,350.58,284.9,169.12,-63.71
504,76100,99999,2015-06-10,57.7,24,,0,,0,,0,5.5,24,3.7,24,8.9,,70.9,39.2,0.13G,,10000,14.28,4234.08,14.25,3263.58,159.15,128.77,285.21,166.79,216.1
505,76100,99999,2015-06-11,59.5,24,,0,,0,,0,5.0,22,4.8,24,20.0,,77.0,39.2,0.35G,,10000,15.28,4257.96,38.42,3194.75,34.27,188.52,309.77,171.75,320.56
506,76100,99999,2015-06-12,65.6,24,59.5,24,,0,,0,6.6,24,3.2,24,8.0,,73.8,59.7,0.45G,,10000,18.67,4067.23,14.42,3194.42,48.08,248.62,355.25,173.96,32.46
507,76100,99999,2015-06-13,56.9,24,,0,,0,,0,5.2,24,3.4,24,8.9,,71.4,41.0,0.00G,,10000,13.83,3657.15,14.48,3147.38,29.29,227.83,256.29,174.81,-192.98
508,76100,99999,2015-06-14,62.4,24,57.0,24,1012.6,4,991.2,4,6.7,23,5.0,24,9.9,,71.6,46.4,0.44G,,10000,16.89,3417.1,14.73,2168.23,16.04,232.25,283.83,170.31,531.62
509,76100,99999,2015-06-15,56.9,24,56.2,18,,0,,0,6.1,24,4.1,24,13.0,,70.5,33.8,0.02G,,10010,13.83,4053.4,14.94,3086.29,21.65,200.96,379.35,170.15,179.96
510,76100,99999,2015-06-16,54.7,23,,0,,0,,0,5.5,23,6.6,23,11.1,,62.8,41.0,1.78G,,10000,12.61,4128.81,16.42,2861.46,47.48,217.5,411.42,169.1,405.5
511,76100,99999,2015-06-17,64.2,24,55.7,24,,0,,0,6.3,19,5.6,24,9.9,,75.2,57.2,1.09G,,0,17.89,4099.35,16.65,2232.42,75.42,396.94,404.15,167.6,806.19
512,76100,99999,2015-06-18,64.4,24,57.7,24,,0,,0,6.7,20,5.4,24,11.1,,75.6,54.3,0.01G,,0,18.0,4215.42,40.94,2987.0,54.83,304.71,388.23,165.08,274.69
513,76100,99999,2015-06-19,65.0,24,59.2,24,,0,,0,6.5,24,7.1,24,13.0,,72.5,60.4,0.00G,,10000,18.33,4115.92,15.5,2965.62,23.58,301.83,324.33,159.69,325.48
514,76100,99999,2015-06-20,66.4,24,56.9,24,,0,,0,6.1,15,3.7,24,9.9,,77.2,55.4,0.01G,,0,19.11,3683.12,15.75,3144.48,27.1,387.85,230.04,160.65,-282.81
515,76100,99999,2015-06-21,69.3,24,58.2,24,,0,,0,6.3,9,3.0,24,6.0,,81.3,56.1,0.01G,,0,20.72,3452.12,14.46,3000.25,18.19,378.65,192.0,164.21,-315.38
516,76100,99999,2015-06-22,71.9,24,61.4,24,,0,,0,8.2,13,4.1,24,13.0,,84.9,57.9,0.01G,,0,22.17,4216.17,14.69,2264.31,56.0,394.4,269.31,170.77,1046.62
517,76100,99999,2015-06-23,67.5,24,53.8,24,,0,,0,7.0,20,4.8,24,9.9,,79.7,57.2,0.00G,,0,19.72,4328.33,14.08,2278.6,36.21,366.17,231.65,171.17,1230.58
518,76100,99999,2015-06-24,68.4,24,55.2,24,,0,,0,7.8,10,3.2,24,7.0,,79.3,58.3,0.00G,,0,20.22,4366.5,14.35,2302.04,41.92,417.88,210.81,160.02,1219.58
519,76100,99999,2015-06-25,72.0,24,56.1,24,,0,,0,9.2,4,2.2,24,5.1,,86.9,55.2,0.00G,,0,22.22,4440.1,41.65,2330.77,14.12,411.42,233.77,169.56,1238.92
520,76100,99999,2015-06-26,71.9,24,60.7,24,,0,,0,7.5,7,5.2,24,15.0,,88.3,58.6,0.00G,,0,22.17,4446.58,30.56,2956.29,38.62,398.98,207.54,169.46,645.0
521,76100,99999,2015-06-27,70.0,24,61.5,24,,0,,0,5.6,19,3.1,24,8.0,,80.4,62.6,0.00G,,10000,21.11,4017.33,16.67,2979.1,30.06,294.94,131.75,172.81,391.96
522,76100,99999,2015-06-28,71.1,24,63.0,24,,0,,0,5.4,9,4.0,24,13.0,,84.4,59.0,0.01G,,100000,21.72,3748.94,13.42,1598.35,28.1,406.31,125.77,171.19,1405.81
523,76100,99999,2015-06-29,73.4,24,62.5,24,,0,,0,6.6,13,4.2,24,7.0,,87.8,62.6,0.00G,,0,23.0,4525.21,11.25,2973.12,31.52,405.02,127.79,166.17,810.23
524,76100,99999,2015-06-30,83.4,24,66.3,24,,0,,0,7.8,4,5.0,24,11.1,,99.1,66.2,0.00G,,0,28.56,4784.88,11.1,3167.23,85.42,383.4,153.94,158.67,825.31
525,76100,99999,2015-07-01,77.3,24,68.4,24,,0,,0,4.4,13,4.6,24,11.1,,94.8,66.2,0.00G,,0,25.17,4817.17,12.56,3180.88,102.31,344.1,177.52,138.65,861.08
526,76100,99999,2015-07-02,71.4,24,65.1,24,,0,,0,6.2,23,3.2,24,7.0,,90.1,65.1,0.00G,,0,21.89,4771.9,33.4,3156.08,66.9,282.31,164.75,159.44,909.19
527,76100,99999,2015-07-03,78.5,24,68.4,24,,0,,0,3.3,10,3.4,24,17.1,,93.9,64.4,0.00G,,100000,25.83,4770.31,22.62,3122.33,65.31,345.44,210.44,165.25,839.08
528,76100,99999,2015-07-04,74.5,24,65.0,24,,0,,0,6.6,11,5.4,24,13.0,,91.8,9999.9,0.00G,,0,23.61,4215.77,15.94,3105.33,40.15,354.02,91.65,168.27,440.27
529,76100,99999,2015-07-05,70.9,24,63.3,24,,0,,0,6.5,23,6.1,24,11.1,,85.5,64.4,0.00G,,0,21.61,3838.88,15.75,3072.69,67.15,334.17,85.0,167.85,96.15
530,76100,99999,2015-07-06,77.8,24,65.4,24,,0,,0,8.0,7,2.9,24,8.9,,91.4,64.4,0.00G,,0,25.44,4585.04,44.08,3109.42,28.29,376.35,174.29,168.33,684.19
531,76100,99999,2015-07-07,70.6,24,63.8,24,,0,,0,6.5,17,6.9,24,9.9,,89.6,64.4,0.00G,,0,21.44,4733.83,48.75,3090.15,92.29,325.27,195.35,169.19,812.88
532,76100,99999,2015-07-08,66.0,24,59.7,24,,0,,0,5.6,24,4.6,24,9.9,,75.0,59.0,0.12F,,10000,18.89,4597.6,49.17,3064.52,95.38,288.9,116.73,172.23,810.62
533,76100,99999,2015-07-09,67.3,24,55.6,24,,0,,0,7.0,14,2.8,24,7.0,,77.0,59.0,0.00F,,0,19.61,4601.23,74.0,3110.67,32.94,349.44,105.12,169.79,759.19
534,76100,99999,2015-07-10,72.5,24,58.4,24,,0,,0,8.9,7,7.4,24,21.0,32.1,93.6,53.6,0.00G,,0,22.5,4614.92,61.5,3119.23,116.9,395.35,110.65,168.92,642.62
535,76100,99999,2015-07-11,68.6,24,61.3,24,,0,,0,6.5,22,5.9,24,14.0,,75.4,64.2,0.00G,,10000,20.33,4158.94,56.15,2983.56,88.4,293.17,78.19,172.0,487.6
536,76100,99999,2015-07-12,69.1,24,57.6,24,,0,,0,6.4,21,3.7,24,8.0,,78.8,62.4,0.01G,,0,20.61,3821.17,46.27,2943.33,50.48,355.04,76.06,174.73,175.23
537,76100,99999,2015-07-13,69.0,24,58.9,24,,0,,0,7.1,10,3.6,24,8.0,,79.7,57.0,0.00G,,0,20.56,4178.46,49.62,3042.79,40.4,368.0,94.75,171.4,411.73
538,76100,99999,2015-07-14,70.2,24,59.5,24,,0,,0,8.2,6,2.9,24,7.0,,84.4,54.9,0.00G,,0,21.22,3954.75,47.88,3082.85,30.88,358.29,72.33,169.4,193.27
539,76100,99999,2015-07-15,73.7,24,61.9,24,,0,,0,3.2,7,2.9,24,8.0,,89.6,59.0,0.01G,,100000,23.17,4568.65,52.62,3085.29,28.23,379.88,109.06,166.6,746.79
540,76100,99999,2015-07-16,68.9,24,66.4,22,,0,,0,4.8,18,5.0,24,13.0,,88.5,39.2,0.00G,,100000,20.5,4736.08,45.83,3051.96,138.62,314.9,90.1,167.6,927.17
541,76100,99999,2015-07-17,64.5,24,,0,,0,,0,6.1,20,3.3,24,8.0,,87.8,9999.9,0.00G,,10010,18.06,4721.27,47.65,3133.6,36.19,338.46,81.38,169.42,914.65
542,76100,99999,2015-07-18,64.0,22,,0,,0,,0,4.7,16,6.0,22,15.9,,91.4,9999.9,0.06G,,110010,17.78,4263.56,45.33,2979.27,27.88,273.23,80.35,170.19,687.5
543,76100,99999,2015-07-19,74.1,24,65.4,24,,0,,0,5.5,20,2.7,24,5.1,,85.1,67.1,0.37G,,0,23.39,3793.21,47.31,2869.1,78.29,281.44,72.54,169.92,274.62
544,76100,99999,2015-07-20,76.3,24,65.8,24,,0,,0,6.8,6,1.9,24,4.1,,87.8,65.5,0.01G,,0,24.61,4570.35,50.29,3002.35,55.65,278.67,74.06,154.4,955.04
545,76100,99999,2015-07-21,68.7,21,68.0,18,1015.6,5,994.7,5,8.6,12,4.5,21,13.0,,89.6,9999.9,0.00G,,10010,20.39,4748.92,48.56,3053.0,21.15,303.0,78.04,149.6,1095.69
546,76100,99999,2015-07-22,71.5,24,66.5,24,,0,,0,6.9,24,6.0,24,12.0,,79.5,66.2,0.13G,,10000,21.94,4606.54,67.98,3087.48,52.42,190.52,90.38,164.79,953.04
547,76100,99999,2015-07-23,71.6,24,62.6,24,,0,,0,6.4,14,3.1,24,8.0,,81.5,64.4,0.01G,,0,22.0,4524.94,51.75,3118.17,23.06,364.02,80.79,168.21,718.94
548,76100,99999,2015-07-24,70.1,24,61.8,24,,0,,0,7.0,12,5.9,24,15.9,,81.5,60.3,0.01G,,0,21.17,4441.25,50.77,3041.83,127.38,260.06,101.75,168.62,690.88
549,76100,99999,2015-07-25,67.1,24,56.0,24,,0,,0,6.5,23,6.0,24,9.9,,75.4,57.2,0.01G,,0,19.5,3978.54,17.04,2467.6,97.65,290.46,84.17,168.1,853.54
550,76100,99999,2015-07-26,68.8,24,56.2,24,,0,,0,8.0,6,6.2,24,15.9,,82.4,51.1,0.01G,,0,20.44,3781.33,16.79,2767.08,127.35,281.0,78.73,165.85,344.9
551,76100,99999,2015-07-27,68.0,24,60.4,24,,0,,0,6.9,23,8.4,24,15.0,,78.3,63.9,0.02G,,10000,20.0,4367.92,15.81,3925.69,214.04,252.92,84.77,163.73,-289.06
552,76100,99999,2015-07-28,67.0,21,59.0,21,,0,,0,8.3,12,3.7,21,9.9,,80.6,57.9,0.02G,,0,19.44,4478.83,15.44,4539.69,50.0,260.27,94.08,166.15,-646.67
553,76100,99999,2015-07-29,62.8,24,60.7,20,,0,,0,7.9,19,5.3,24,15.0,,78.8,41.0,0.00G,,10000,17.11,4420.25,16.08,4520.58,51.83,180.58,107.62,166.02,-622.67
554,76100,99999,2015-07-30,50.3,24,,0,,0,,0,6.1,24,2.9,24,6.0,,64.4,37.4,0.49G,,10000,10.17,4395.56,49.71,4229.33,68.1,303.77,94.96,162.98,-513.33
555,76100,99999,2015-07-31,59.4,23,57.6,21,1012.1,6,990.6,6,6.3,22,5.1,23,8.9,,66.9,42.8,0.30G,,110010,15.22,4205.71,25.46,4322.79,128.5,165.06,125.29,171.06,-732.12
556,76100,99999,2015-08-01,65.9,24,54.2,24,,0,,0,7.0,19,4.1,24,7.0,,75.6,55.4,0.06G,,0,18.83,3796.65,15.94,4377.19,44.85,289.73,137.88,166.08,-1234.92
557,76100,99999,2015-08-02,71.9,24,57.8,24,,0,,0,,0,4.1,24,8.0,,88.2,53.4,0.00G,,0,22.17,3606.92,16.19,2457.04,47.4,390.58,117.23,153.69,424.85
558,76100,99999,2015-08-03,67.4,24,66.2,18,,0,,0,7.4,16,4.2,24,15.0,26.0,88.0,9999.9,0.00G,,10000,19.67,4183.44,15.71,2908.29,46.94,342.35,109.71,149.17,611.4
559,76100,99999,2015-08-04,63.3,24,,0,,0,,0,6.2,24,2.5,24,8.0,,75.2,44.6,0.05G,,10000,17.39,4100.94,23.0,4276.02,26.9,178.73,87.42,150.73,-641.56
560,76100,99999,2015-08-05,73.5,24,65.5,24,,0,,0,6.3,12,5.5,24,17.1,,93.2,60.6,0.00G,,100000,23.06,4297.65,62.88,4113.92,49.06,360.48,70.92,155.46,-514.83
561,76100,99999,2015-08-06,71.8,24,65.1,24,,0,,0,6.0,14,2.7,24,8.0,,82.4,63.3,0.00G,,0,22.11,4332.54,16.65,4089.92,27.73,349.67,76.0,155.17,-382.44
562,76100,99999,2015-08-07,70.9,24,63.8,24,,0,,0,6.4,24,6.7,24,9.9,,80.8,66.0,0.00G,,0,21.61,4254.38,15.1,4555.12,72.15,255.56,72.94,158.23,-874.58
563,76100,99999,2015-08-08,59.5,24,59.4,21,1022.6,4,1001.0,4,6.3,23,4.4,24,8.0,,72.5,42.8,0.06G,,10010,15.28,3802.08,15.06,4478.04,29.56,48.92,70.96,154.77,-995.06
564,76100,99999,2015-08-09,63.3,24,59.0,24,,0,,0,5.5,24,5.1,24,9.9,,70.7,55.4,0.29G,,110000,17.39,3418.52,15.21,3821.75,32.1,131.52,97.15,154.33,-833.5
565,76100,99999,2015-08-10,69.0,24,58.9,24,,0,,0,6.2,8,4.7,24,8.9,,80.6,55.2,0.03G,,100000,20.56,3840.27,13.58,4559.94,23.44,366.42,91.19,150.35,-1364.62
566,76100,99999,2015-08-11,73.8,24,61.9,24,,0,,0,,0,3.8,24,7.0,,87.8,56.8,0.01G,,0,23.22,3988.42,14.5,4336.27,57.88,317.67,73.96,149.67,-961.31
567,76100,99999,2015-08-12,74.7,23,68.0,20,,0,,0,5.7,8,3.1,23,14.0,25.1,89.6,48.2,0.00G,,10010,23.72,4076.62,14.96,4478.38,43.85,308.48,81.06,143.58,-993.62
568,76100,99999,2015-08-13,70.1,23,62.3,23,1015.6,6,994.4,6,8.9,21,7.9,23,17.1,,85.6,64.4,0.17G,,10010,21.17,4004.94,46.73,4400.04,72.92,197.94,83.75,148.31,-944.67
569,76100,99999,2015-08-14,63.1,24,56.8,24,,0,,0,7.2,24,10.2,24,18.1,28.9,70.7,59.0,0.06G,,10000,17.28,3878.29,16.23,4124.92,189.08,96.38,86.92,144.0,-779.17
570,76100,99999,2015-08-15,60.6,24,56.1,22,1016.6,4,995.2,4,8.4,21,4.4,24,11.1,,70.5,41.0,0.44G,,10000,15.89,3440.85,16.65,3576.88,45.1,265.19,84.35,143.71,-691.0
571,76100,99999,2015-08-16,64.9,24,54.8,24,,0,,0,8.6,13,2.9,24,7.0,,76.6,53.1,0.00G,,10000,18.28,3331.96,14.08,3553.9,23.85,312.44,77.35,144.42,-794.04
572,76100,99999,2015-08-17,66.2,24,56.6,24,,0,,0,7.4,23,2.7,24,6.0,,75.6,56.8,0.01G,,0,19.0,3816.54,13.19,4146.79,22.04,267.0,85.21,136.17,-853.83
573,76100,99999,2015-08-18,65.3,24,55.2,24,,0,,0,7.2,24,4.2,24,11.1,,75.2,57.2,0.00G,,0,18.5,3953.67,11.79,4359.35,13.15,301.94,56.62,138.48,-927.48
574,76100,99999,2015-08-19,65.1,24,55.0,24,,0,,0,7.5,9,2.3,24,7.0,,77.9,52.5,0.00G,,0,18.39,4023.46,12.0,4655.29,19.1,342.48,75.52,138.92,-1219.6
575,76100,99999,2015-08-20,68.9,24,55.7,24,,0,,0,,0,3.2,24,6.0,,84.2,53.6,0.01G,,0,20.5,4112.96,50.02,4521.52,8.27,357.29,56.6,151.42,-1032.23
576,76100,99999,2015-08-21,74.4,24,56.0,24,,0,,0,,0,3.9,24,7.0,,91.6,55.2,0.01G,,0,23.56,4111.4,14.56,4012.6,13.29,356.62,55.27,152.46,-493.58
577,76100,99999,2015-08-22,69.7,21,64.6,19,,0,,0,7.1,14,4.1,21,15.9,,87.3,42.8,0.00G,,10010,20.94,3784.58,14.75,3111.77,47.04,267.79,54.65,163.19,125.17
578,76100,99999,2015-08-23,64.0,24,59.4,21,,0,,0,6.7,18,5.1,24,14.0,,75.2,44.6,0.12G,,10000,17.78,3410.23,14.31,1613.04,56.56,231.23,59.06,131.92,1304.25
579,76100,99999,2015-08-24,65.7,24,54.1,24,,0,,0,6.6,16,11.1,24,19.0,,72.7,55.2,0.20G,,0,18.72,3920.15,59.23,2620.21,311.21,272.08,101.58,146.4,409.4
580,76100,99999,2015-08-25,67.4,24,53.8,24,,0,,0,,0,4.5,24,11.1,,82.4,51.8,0.00G,,0,19.67,4073.21,46.92,4146.79,129.85,331.46,113.44,159.17,-854.4
581,76100,99999,2015-08-26,76.1,24,57.5,24,,0,,0,,0,3.6,24,8.0,,94.3,56.5,0.00G,,0,24.5,4213.19,47.33,4644.65,156.79,325.52,84.17,136.31,-1181.29
582,76100,99999,2015-08-27,77.1,24,63.7,24,,0,,0,11.7,4,3.0,24,5.1,,93.2,63.1,0.00G,,0,25.06,4308.27,47.15,4673.5,51.52,236.31,101.58,155.79,-957.6
583,76100,99999,2015-08-28,77.8,24,64.6,24,,0,,0,,0,3.4,24,8.0,,90.3,64.2,0.00G,,0,25.44,4411.6,47.5,4573.19,34.75,289.17,117.12,155.75,-805.6
584,76100,99999,2015-08-29,80.3,24,65.4,24,,0,,0,,0,3.9,24,8.0,,95.9,62.6,0.00G,,0,26.83,4023.71,15.62,4194.48,54.54,319.71,82.44,153.73,-796.69
585,76100,99999,2015-08-30,79.5,24,67.5,24,,0,,0,1.8,9,4.2,24,7.0,,93.7,67.5,0.01G,,100000,26.39,3714.27,15.17,3525.83,106.23,312.27,61.73,155.08,-461.88
586,76100,99999,2015-08-31,70.2,22,65.3,20,1013.9,5,993.0,5,9.4,12,3.8,22,31.1,49.9,88.3,44.6,0.00G,,10010,21.22,4297.23,15.04,4596.83,100.15,162.17,154.1,152.46,-883.5
587,76100,99999,2015-09-01,60.9,24,59.5,19,1019.8,4,998.4,4,6.1,24,7.0,24,11.1,,71.1,33.8,1.54G,,10000,16.06,4293.56,87.94,4671.06,61.85,257.02,168.35,159.96,-1112.5
588,76100,99999,2015-09-02,63.2,24,56.5,23,,0,,0,6.9,24,2.1,24,8.0,,69.8,42.8,0.06G,,10000,17.33,4188.19,55.27,4672.42,33.23,262.83,147.4,168.06,-1151.0
