,STN,WBAN,Date,TEMP,COUNT_1,DEWP,COUNT_2,SLP,COUNT_3,STP,COUNT_4,VISIB,COUNT_5,WDSP,COUNT_6,MXSPD,GUST,MAX,MIN,PRCP,SNDP,FRSHTT,Temp_C,Consommation,Thermique,Eolien,Solaire,Hydraulique,Pompage,Bioénergies,Ech. physiques
879,75630,99999,2016-06-28,76.6,24,53.6,24,1016.9,24,1011.4,24,36.2,24,7.0,24,13.0,,91.6,64.9,0.00G,,0,24.78,4306.9,726.12,10.42,253.81,1640.17,0.0,88.27,1588.06
880,75630,99999,2016-06-29,75.4,24,58.1,24,1015.0,24,1009.5,24,27.6,24,4.4,24,11.1,,91.6,58.6,0.00G,,0,24.11,4308.81,687.12,1.65,218.48,1542.79,0.0,102.56,1755.96
881,75630,99999,2016-06-30,76.9,24,61.9,24,1015.4,24,1009.9,24,21.9,24,4.6,24,9.9,,90.5,66.4,0.00G,,0,24.94,4344.29,688.27,0.83,208.69,1213.5,0.0,111.77,2121.31
882,75630,99999,2016-07-01,78.2,24,61.7,24,1016.6,24,1011.1,24,25.8,24,5.1,24,12.0,,93.0,63.3,0.00G,,0,25.67,4388.6,610.04,1.94,228.56,1210.46,0.0,108.77,2228.94
883,75630,99999,2016-07-02,75.7,24,60.9,24,1017.3,24,1011.7,24,21.8,24,6.8,24,14.0,,87.8,64.2,0.00G,,0,24.28,4155.81,88.54,7.27,211.42,1316.6,0.0,105.92,2426.17
884,75630,99999,2016-07-03,75.1,24,45.9,24,1018.4,24,1012.8,24,20.5,24,17.6,24,24.1,,86.5,64.6,0.00G,,0,23.94,3914.27,76.98,25.54,264.46,1190.02,0.0,100.17,2257.06
885,75630,99999,2016-07-04,78.6,24,52.5,24,1017.2,24,1011.7,24,34.6,24,8.5,24,15.9,,93.0,67.1,0.00G,,0,25.89,4308.69,705.38,13.29,249.46,1160.19,0.0,82.92,2097.58
886,75630,99999,2016-07-05,79.4,24,59.0,24,1016.3,24,1010.8,24,29.1,24,7.3,24,15.0,,91.0,66.7,0.00G,,10000,26.33,4430.29,781.38,4.02,212.44,1196.92,0.0,105.21,2130.33
887,75630,99999,2016-07-06,79.3,24,52.0,24,1016.1,24,1010.6,24,24.8,24,16.5,24,21.0,,90.3,68.5,0.00G,,0,26.28,4461.1,404.42,25.35,259.31,1088.56,0.0,101.17,2582.19
888,75630,99999,2016-07-07,79.6,24,51.8,24,1016.9,24,1011.4,24,35.1,24,7.6,24,14.0,,94.6,66.2,0.00G,,0,26.44,4516.08,508.15,11.46,252.69,1044.77,0.0,87.79,2611.33
889,75630,99999,2016-07-08,77.5,24,63.0,24,1018.5,24,1012.9,24,27.5,24,3.9,24,9.9,,90.3,66.2,0.21G,,10000,25.28,4545.44,284.88,1.42,183.98,1071.4,0.0,98.94,2904.85
890,75630,99999,2016-07-09,83.9,24,58.0,24,1016.6,24,1011.1,24,26.3,24,10.5,24,19.0,,95.2,70.2,0.00G,,0,28.83,4348.54,86.58,10.58,245.42,1036.54,0.0,101.6,2867.81
891,75630,99999,2016-07-10,80.0,24,63.4,24,1015.2,24,1009.7,24,21.2,24,4.2,24,9.9,,94.6,64.2,0.00G,,0,26.67,4164.44,101.75,2.71,233.96,956.54,0.0,98.23,2771.38
892,75630,99999,2016-07-11,79.7,24,62.9,24,1014.0,24,1008.5,24,18.5,24,3.8,24,15.0,,96.8,66.4,0.00G,,10000,26.5,4520.56,551.15,1.33,215.67,1199.94,0.0,94.94,2457.58
893,75630,99999,2016-07-12,71.5,24,63.2,24,1014.0,24,1008.4,24,25.6,24,9.1,24,15.9,,84.2,63.0,0.00G,,10000,21.94,4471.73,792.67,10.15,170.31,1289.96,0.0,97.48,2111.08
894,75630,99999,2016-07-13,68.5,24,46.4,24,1016.9,24,1011.3,24,26.2,24,14.3,24,20.0,,79.9,60.3,0.00G,,0,20.28,4275.65,842.9,23.98,262.33,1192.33,0.0,101.79,1852.31
895,75630,99999,2016-07-14,66.0,24,44.2,24,1019.0,24,1013.3,24,21.4,24,18.3,24,24.1,,77.5,59.5,0.00G,,0,18.89,3961.08,247.06,28.25,228.15,1020.5,0.0,105.83,2331.35
896,75630,99999,2016-07-15,68.6,24,45.2,24,1019.3,24,1013.6,24,16.1,24,23.6,24,29.9,,78.3,59.0,0.00G,,0,20.33,4112.56,85.19,40.75,269.25,1069.35,0.0,101.46,2546.52
897,75630,99999,2016-07-16,72.8,24,46.2,24,1019.4,24,1013.8,24,22.0,24,15.3,24,19.0,,83.7,60.6,0.00G,,0,22.67,3962.67,86.0,21.35,258.06,921.42,0.0,105.56,2570.23
898,75630,99999,2016-07-17,73.4,24,50.0,24,1019.7,24,1014.1,24,31.6,24,4.5,24,13.0,,91.9,53.2,0.00G,,0,23.0,3819.58,107.73,3.85,255.56,868.21,0.0,101.94,2482.25
899,75630,99999,2016-07-18,72.8,24,50.0,24,1021.1,24,1015.4,24,30.1,24,4.1,24,11.1,,89.2,54.3,0.00G,,0,22.67,4166.04,1280.25,0.56,251.06,914.17,0.0,98.65,1621.56
900,75630,99999,2016-07-19,73.7,24,46.1,24,1019.8,24,1014.2,24,31.7,24,3.5,24,9.9,,92.7,53.6,0.00G,,0,23.17,4240.23,1546.75,0.62,251.5,881.52,0.0,99.81,1460.02
901,75630,99999,2016-07-20,74.6,24,52.0,24,1017.7,24,1012.1,24,33.6,24,4.4,24,11.1,,92.5,54.5,0.00G,,0,23.67,4293.15,1474.79,1.4,232.96,842.31,0.0,99.98,1641.75
902,75630,99999,2016-07-21,79.3,24,62.4,24,1014.9,24,1009.4,24,27.0,24,4.0,24,11.1,,94.8,68.5,0.00G,,0,26.28,4383.02,1605.54,2.21,227.92,810.19,0.0,79.19,1658.04
903,75630,99999,2016-07-22,72.8,24,65.3,24,1014.6,24,1009.0,24,18.1,24,6.6,24,13.0,,82.0,68.5,0.03G,,10000,22.67,4335.12,1628.1,4.15,143.38,960.31,0.0,79.12,1520.21
904,75630,99999,2016-07-23,75.0,24,62.1,24,1014.8,24,1009.2,24,24.4,24,11.6,24,15.0,,85.5,68.9,0.04G,,10000,23.89,3998.54,565.79,13.33,86.67,920.21,0.0,74.71,2338.02
905,75630,99999,2016-07-24,78.0,24,59.9,24,1016.2,24,1010.7,24,23.6,24,12.3,24,18.1,,89.2,68.9,0.01G,,0,25.56,3873.81,246.73,10.35,205.21,889.12,0.0,98.21,2424.19
906,75630,99999,2016-07-25,81.5,24,59.1,24,1015.9,24,1010.4,24,22.6,24,12.3,24,18.1,,92.3,70.3,0.00G,,0,27.5,4412.69,983.12,10.94,231.19,851.58,0.0,101.5,2234.54
907,75630,99999,2016-07-26,83.7,24,57.0,24,1015.6,24,1010.1,24,26.1,24,13.4,24,17.1,,94.6,73.0,0.00G,,0,28.72,4523.88,1364.73,16.88,222.94,878.17,0.0,95.75,1945.6
908,75630,99999,2016-07-27,80.9,24,55.8,24,1015.7,24,1010.2,24,27.9,24,13.3,24,19.0,,90.5,72.1,0.00G,,0,27.17,4514.15,1340.67,16.65,217.94,882.06,-0.02,100.06,1956.83
909,75630,99999,2016-07-28,80.6,24,53.9,24,1015.4,24,1009.9,24,24.3,24,12.8,24,18.1,,92.3,70.5,0.00G,,0,27.0,4451.79,1163.44,16.04,241.35,893.46,0.0,105.54,2031.92
910,75630,99999,2016-07-29,80.6,24,57.8,24,1014.9,24,1009.3,24,33.2,24,7.7,24,14.0,,95.2,70.3,0.00G,,0,27.0,4473.5,114.46,6.42,239.38,826.75,0.0,107.92,3178.5
911,75630,99999,2016-07-30,78.2,24,62.1,24,1014.8,24,1009.3,24,23.9,24,4.5,24,12.0,,93.7,65.8,0.00G,,10000,25.67,4192.92,104.15,6.08,185.62,895.0,0.0,99.52,2902.54
912,75630,99999,2016-07-31,75.0,24,64.0,24,1014.2,24,1008.7,24,27.0,24,7.4,24,15.9,,92.8,67.6,0.17G,,10000,23.89,3996.12,103.23,7.58,205.44,897.46,0.0,96.6,2685.73
913,75630,99999,2016-08-01,76.1,24,51.8,24,1016.1,24,1010.5,24,24.5,24,16.2,24,25.1,,87.1,64.2,0.01G,,0,24.5,4213.33,103.85,27.0,251.27,930.69,0.0,94.88,2805.56
914,75630,99999,2016-08-02,79.4,24,51.4,24,1017.1,24,1011.6,24,31.8,24,8.9,24,13.0,,91.8,63.7,0.00G,,0,26.33,4272.08,290.92,11.23,240.77,851.94,0.0,97.79,2779.25
915,75630,99999,2016-08-03,80.3,24,55.0,24,1015.0,24,1009.5,24,33.5,24,6.2,24,11.1,,97.3,68.7,0.00G,,0,26.83,4337.96,107.52,4.71,242.44,867.94,0.0,98.6,3016.75
916,75630,99999,2016-08-04,77.2,24,60.9,24,1013.3,24,1007.8,24,27.6,24,6.3,24,15.0,,93.4,62.2,0.00G,,10000,25.11,4340.94,238.96,6.27,218.02,703.21,0.0,97.85,3076.81
917,75630,99999,2016-08-05,71.6,24,55.4,24,1017.5,24,1012.0,24,22.1,24,17.7,24,25.1,,79.9,64.2,0.19G,,0,22.0,4224.71,340.73,26.81,258.88,919.19,0.0,95.42,2583.65
918,75630,99999,2016-08-06,74.1,24,50.2,24,1020.4,24,1014.8,24,19.7,24,22.4,24,26.0,,82.9,65.7,0.00G,,0,23.39,4006.71,112.33,40.4,237.9,885.1,0.0,97.02,2633.85
919,75630,99999,2016-08-07,77.2,24,53.9,24,1022.5,24,1016.9,24,29.8,24,12.3,24,15.9,,88.9,66.2,0.00G,,0,25.11,3886.92,105.52,16.04,243.48,698.79,0.0,95.62,2727.48
920,75630,99999,2016-08-08,79.6,24,56.2,24,1019.7,24,1014.2,24,32.8,24,6.7,24,14.0,,94.5,60.6,0.00G,,0,26.44,4241.02,104.23,4.58,241.08,797.71,0.0,93.15,3000.23
921,75630,99999,2016-08-09,75.4,24,55.1,24,1016.5,24,1011.0,24,27.8,24,17.0,24,21.0,,87.4,66.7,0.00G,,0,24.11,4288.21,106.29,24.9,178.81,834.81,0.0,96.1,3047.27
922,75630,99999,2016-08-10,70.8,24,43.9,24,1016.1,24,1010.5,24,20.0,24,23.0,24,29.9,,80.1,63.1,0.00G,,0,21.56,4001.6,107.96,29.17,250.88,650.73,0.0,88.88,2873.92
923,75630,99999,2016-08-11,69.7,24,43.2,24,1020.0,24,1014.3,24,19.4,24,19.6,24,24.1,,79.7,61.2,0.00G,,0,20.94,3772.4,296.81,17.83,216.29,691.17,0.0,86.12,2464.31
924,75630,99999,2016-08-12,74.3,24,45.7,24,1023.6,24,1018.0,24,34.5,24,8.0,24,14.0,,86.9,62.4,0.00G,,0,23.5,3981.33,106.96,7.19,240.08,751.65,0.0,89.73,2785.75
925,75630,99999,2016-08-13,73.3,24,51.1,24,1023.6,24,1018.0,24,32.7,24,3.7,24,9.9,,90.5,55.6,0.00G,,0,22.94,3972.5,104.44,0.48,241.6,641.15,0.0,98.92,2885.92
926,75630,99999,2016-08-14,72.7,24,48.5,24,1022.0,24,1016.3,24,34.1,24,3.6,24,9.9,,91.0,53.1,0.00G,,0,22.61,3807.46,103.71,0.27,240.27,666.12,0.0,78.38,2718.71
927,75630,99999,2016-08-15,72.5,24,51.1,24,1019.5,24,1013.9,24,34.0,24,3.7,24,11.1,,90.1,54.0,0.00G,,0,22.5,3888.42,103.1,0.75,234.08,689.71,0.0,79.69,2781.12
928,75630,99999,2016-08-16,71.5,24,60.2,24,1016.2,24,1010.6,24,26.3,24,3.8,24,8.9,,86.0,59.2,0.00G,,0,21.94,4135.88,326.23,1.17,171.4,762.19,0.0,78.65,2796.25
929,75630,99999,2016-08-17,74.6,24,61.3,24,1011.7,24,1006.2,24,19.0,24,3.1,24,8.9,,88.5,64.9,0.00G,,0,23.67,4175.94,393.04,1.46,171.52,602.88,0.0,98.15,2909.06
930,75630,99999,2016-08-18,76.3,24,59.5,24,1010.2,24,1004.7,24,21.8,24,3.5,24,9.9,,92.3,61.5,0.00G,,0,24.61,4226.23,410.73,2.81,196.67,760.0,0.0,105.62,2750.44
931,75630,99999,2016-08-19,76.3,24,60.0,24,1011.0,24,1005.5,24,24.2,24,3.8,24,11.1,,92.7,63.3,0.00G,,0,24.61,4260.1,554.02,3.0,217.69,714.25,0.0,113.0,2658.21
932,75630,99999,2016-08-20,71.7,24,63.7,24,1016.1,24,1010.5,24,23.3,24,6.2,24,14.0,,80.4,66.7,0.00G,,10000,22.06,4102.77,114.77,3.58,114.35,697.42,0.0,106.56,3065.79
933,75630,99999,2016-08-21,71.5,24,50.2,24,1020.0,24,1014.3,24,25.6,24,16.2,24,25.1,,81.1,61.7,0.03G,,0,21.94,3844.33,92.6,29.15,247.08,641.54,0.0,111.08,2722.77
934,75630,99999,2016-08-22,75.2,24,47.5,24,1021.9,24,1016.3,24,24.6,24,13.9,24,25.1,,87.1,64.6,0.00G,,0,24.0,4156.15,547.48,22.25,233.38,600.1,0.0,118.0,2634.88
935,75630,99999,2016-08-23,73.7,24,50.7,24,1022.8,24,1017.2,24,35.7,24,4.0,24,9.9,,92.7,54.7,0.00G,,0,23.17,4218.85,785.08,1.71,228.35,735.35,0.0,118.65,2349.75
936,75630,99999,2016-08-24,74.6,24,51.8,24,1020.3,24,1014.7,24,31.4,24,3.6,24,9.9,,94.1,56.8,0.00G,,0,23.67,4220.54,1186.73,1.15,228.19,770.25,0.0,119.96,1914.35
937,75630,99999,2016-08-25,75.6,24,54.9,24,1018.2,24,1012.6,24,33.1,24,4.3,24,11.1,,93.9,57.7,0.00G,,0,24.22,4292.15,792.56,1.1,226.56,823.08,0.0,119.85,2328.88
938,75630,99999,2016-08-26,78.2,24,56.4,24,1018.1,24,1012.5,24,31.6,24,3.9,24,9.9,,94.5,62.8,0.00G,,0,25.67,4368.9,639.38,0.73,222.19,858.04,0.0,104.21,2544.33
939,75630,99999,2016-08-27,76.2,24,56.4,24,1019.4,24,1013.8,24,24.2,24,4.5,24,13.0,,93.7,61.5,0.00G,,0,24.56,4131.54,701.44,1.15,214.94,723.29,0.0,119.06,2371.69
940,75630,99999,2016-08-28,74.8,24,60.8,24,1019.1,24,1013.5,24,17.2,24,3.6,24,8.9,,91.4,58.1,0.00G,,0,23.78,3968.25,178.81,0.65,216.67,620.17,0.0,120.56,2831.44
941,75630,99999,2016-08-29,77.9,24,58.0,24,1017.1,24,1011.6,24,20.9,24,11.8,24,21.0,,91.6,65.5,0.00G,,0,25.5,4344.69,661.31,12.77,195.92,802.4,0.0,110.4,2561.83
942,75630,99999,2016-08-30,76.0,24,58.5,24,1017.4,24,1011.9,24,31.8,24,9.1,24,19.0,,88.3,66.6,0.02G,,0,24.44,4251.38,1143.56,13.33,112.81,788.38,0.0,100.88,2092.38
943,75630,99999,2016-08-31,76.4,24,61.6,24,1019.4,24,1013.8,24,19.8,24,3.6,24,11.1,,91.6,62.4,0.00G,,0,24.67,4276.04,1304.27,0.6,187.17,775.06,0.0,111.6,1897.27
944,75630,99999,2016-09-01,79.1,24,56.1,24,1019.5,24,1014.0,24,26.3,24,5.8,24,12.0,,94.8,61.9,0.00G,,0,26.17,4368.88,1629.23,4.23,216.46,1006.56,0.0,104.21,1408.4
945,75630,99999,2016-09-02,78.4,24,52.6,24,1018.9,24,1013.4,24,34.2,24,5.0,24,11.1,,94.5,61.5,0.00G,,0,25.78,4392.62,1354.9,3.31,224.33,926.12,0.0,103.06,1780.83
946,75630,99999,2016-09-03,76.1,24,53.3,24,1018.0,24,1012.4,24,31.6,24,3.3,24,9.9,,95.9,57.7,0.00G,,0,24.5,4156.54,146.35,1.21,207.21,663.6,0.0,104.81,3033.52
947,75630,99999,2016-09-04,77.2,24,55.3,24,1017.0,24,1011.5,24,28.7,24,3.5,24,8.9,,95.7,59.5,0.00G,,0,25.11,3966.31,74.12,0.73,184.25,559.65,0.0,95.69,3051.81
948,75630,99999,2016-09-05,78.3,24,54.5,24,1017.4,24,1011.8,24,25.6,24,16.9,24,27.0,,90.0,69.8,0.00G,,0,25.72,4345.33,1282.19,19.92,202.88,703.06,0.0,101.33,2036.04
949,75630,99999,2016-09-06,77.8,24,55.2,24,1016.4,24,1010.9,24,28.9,24,16.7,24,22.9,,88.2,69.4,0.00G,,0,25.44,4392.38,1862.77,19.29,211.08,830.6,0.0,104.23,1364.27
950,75630,99999,2016-09-07,73.0,24,55.8,24,1017.5,24,1011.9,24,35.3,24,4.2,24,8.0,,86.2,58.8,0.00G,,0,22.78,4367.9,1757.85,2.67,204.5,959.25,0.0,95.9,1347.5
951,75630,99999,2016-09-08,73.4,24,56.4,24,1014.9,24,1009.4,24,32.5,24,2.7,24,8.0,,90.0,56.5,0.00G,,0,23.0,4314.1,1671.12,1.17,212.48,937.69,0.0,102.08,1389.48
952,75630,99999,2016-09-09,78.9,24,56.8,24,1014.2,24,1008.6,24,30.6,24,6.0,24,11.1,,91.9,67.1,0.00G,,0,26.06,4416.19,1649.67,5.71,206.38,797.5,0.0,100.58,1656.48
953,75630,99999,2016-09-10,75.7,24,55.9,24,1014.9,24,1009.3,24,27.8,24,3.2,24,9.9,,93.0,60.8,0.00G,,0,24.28,4147.6,869.94,0.96,169.17,606.46,0.0,102.4,2398.83
954,75630,99999,2016-09-11,77.0,24,56.6,24,1015.4,24,1009.9,24,33.1,24,3.6,24,8.0,,93.6,60.3,0.00G,,0,25.0,3964.29,361.44,1.33,196.02,559.17,0.0,82.52,2763.77
955,75630,99999,2016-09-12,76.4,24,57.9,24,1017.0,24,1011.5,24,18.8,24,4.6,24,13.0,,90.9,62.4,0.00G,,0,24.67,4338.71,1698.98,2.62,176.65,668.25,0.0,88.9,1703.25
956,75630,99999,2016-09-13,76.4,24,59.3,24,1014.5,24,1008.9,24,20.4,24,6.1,24,13.0,,90.9,63.9,0.00G,,0,24.67,4362.6,1832.33,6.6,174.62,759.81,0.0,105.79,1483.48
957,75630,99999,2016-09-14,71.9,24,62.6,24,1010.9,24,1005.4,24,10.9,24,7.0,24,15.9,,79.3,64.2,0.00G,,10000,22.17,4288.77,1894.85,18.73,54.9,760.79,0.0,99.83,1459.79
958,75630,99999,2016-09-15,68.0,24,57.3,24,1013.4,24,1007.8,24,25.8,24,5.7,24,11.1,,76.8,60.8,1.02G,,100000,20.0,4142.33,1716.69,2.9,174.77,789.19,0.0,78.79,1380.06
959,75630,99999,2016-09-16,66.7,24,55.6,24,1015.8,24,1010.2,24,35.4,24,6.2,24,11.1,,74.8,61.7,0.00G,,10000,19.28,4114.9,1754.17,6.58,128.77,745.4,0.0,101.25,1378.77
960,75630,99999,2016-09-17,64.6,24,50.6,24,1016.3,24,1010.6,24,32.8,24,11.2,24,18.1,,72.7,59.2,0.06G,,10000,18.11,3870.58,151.9,15.23,162.81,473.56,0.0,103.04,2964.08
961,75630,99999,2016-09-18,63.6,24,52.2,24,1014.3,24,1008.7,24,34.2,24,12.3,24,18.1,,72.5,58.6,0.00G,,0,17.56,3694.25,81.48,18.94,169.29,523.35,0.0,92.56,2808.69
962,75630,99999,2016-09-19,68.3,24,51.9,24,1013.4,24,1007.8,24,18.2,24,19.2,24,29.9,,77.4,61.3,0.00G,,0,20.17,4027.06,1505.58,28.98,203.46,659.12,0.0,90.35,1539.54
963,75630,99999,2016-09-20,67.9,24,51.3,24,1012.7,24,1007.1,24,16.2,24,15.2,24,18.1,,77.5,61.9,0.00G,,0,19.94,4078.25,1862.0,23.35,194.4,816.5,0.0,90.4,1091.56
964,75630,99999,2016-09-21,66.2,24,47.2,24,1014.7,24,1009.1,24,25.9,24,11.5,24,17.1,,76.6,57.6,0.00G,,0,19.0,4083.1,2003.81,13.85,186.85,904.46,0.0,85.19,889.0
965,75630,99999,2016-09-22,63.5,24,50.6,24,1019.9,24,1014.2,24,17.2,24,2.7,24,8.9,,80.8,48.6,0.00G,,0,17.5,4072.31,2053.92,1.88,196.98,882.46,0.0,85.73,851.29
966,75630,99999,2016-09-23,65.3,24,51.2,24,1023.6,24,1017.9,24,15.9,24,2.9,24,7.0,,81.7,50.7,0.00G,,0,18.5,4086.58,2102.48,0.75,191.71,1064.62,0.0,95.1,631.9
967,75630,99999,2016-09-24,66.8,24,53.5,24,1023.3,24,1017.6,24,26.7,24,4.0,24,9.9,,80.8,50.0,0.00G,,0,19.33,3883.52,163.42,2.1,144.73,577.62,0.0,101.44,2894.25
968,75630,99999,2016-09-25,66.6,24,55.5,24,1020.8,24,1015.1,24,20.3,24,3.2,24,8.9,,80.1,53.1,0.00G,,0,19.22,3689.25,159.31,1.65,174.88,525.98,0.0,106.88,2720.38
969,75630,99999,2016-09-26,69.3,24,54.8,24,1019.5,24,1013.9,24,31.9,24,9.2,24,15.9,,79.0,59.9,0.00G,,0,20.72,3960.62,1687.02,8.42,164.98,1064.71,0.0,92.67,942.92
970,75630,99999,2016-09-27,65.9,24,52.9,24,1023.7,24,1018.0,24,29.2,24,5.5,24,12.0,,79.3,54.7,0.00G,,0,18.83,4026.65,2021.44,8.02,136.65,1141.0,0.0,104.79,614.81
971,75630,99999,2016-09-28,64.7,24,50.2,24,1028.9,24,1023.1,24,26.0,24,1.9,24,4.1,,83.1,47.8,0.00G,,0,18.17,3989.88,2049.31,1.35,190.85,922.88,0.0,106.35,719.02
972,75630,99999,2016-09-29,65.1,23,51.3,23,1025.9,23,1020.1,23,22.0,23,3.8,23,8.9,,82.0,49.8,0.00G,,0,18.39,4021.02,1627.52,0.38,197.33,724.6,0.0,110.15,1360.98
973,75630,99999,2016-09-30,66.7,24,55.9,24,1020.0,24,1014.3,24,21.5,24,4.9,24,12.0,,79.2,54.7,0.00G,,0,19.28,4021.21,1821.27,4.56,147.42,636.42,0.0,112.85,1298.71
974,75630,99999,2016-10-01,65.1,24,59.3,24,1014.8,24,1009.1,24,11.7,24,5.5,24,9.9,,75.2,60.1,0.37G,,110000,18.39,3808.83,1631.33,9.35,79.85,437.79,0.0,109.96,1540.5
975,75630,99999,2016-10-02,62.0,24,58.6,24,1017.0,24,1011.3,24,16.0,24,3.7,24,8.0,,68.9,58.1,0.94G,,100000,16.67,3625.4,765.23,2.42,132.27,364.44,0.0,112.52,2248.4
976,75630,99999,2016-10-03,61.8,24,44.7,24,1021.4,24,1015.6,24,30.7,24,12.4,24,18.1,,71.2,53.1,0.01G,,0,16.56,3876.12,1557.85,21.81,215.23,476.02,0.0,109.04,1496.19
977,75630,99999,2016-10-04,59.6,24,45.8,24,1021.4,24,1015.7,24,36.0,24,5.5,24,9.9,,73.4,47.1,0.00G,,0,15.33,3936.0,1773.92,8.69,206.71,437.73,0.0,98.44,1410.65
978,75630,99999,2016-10-05,58.9,24,46.7,24,1018.2,24,1012.4,24,27.8,24,7.3,24,15.9,,74.5,41.9,0.00G,,0,14.94,3906.88,1330.5,5.69,204.21,467.98,0.0,88.79,1809.73
979,75630,99999,2016-10-06,54.6,24,44.3,24,1013.3,24,1007.6,24,28.2,24,4.7,24,13.0,,65.7,45.7,0.00G,,0,12.56,4009.98,1822.71,8.75,63.69,570.67,0.0,95.21,1449.04
980,75630,99999,2016-10-07,54.4,24,44.9,24,1014.5,24,1008.7,24,16.7,24,2.7,24,6.0,,68.9,40.3,0.00G,,0,12.44,4115.73,2231.83,2.27,193.21,721.58,0.0,98.85,867.98
981,75630,99999,2016-10-08,56.5,24,43.4,24,1017.1,24,1011.4,24,17.9,24,10.8,24,19.0,,68.4,43.0,0.00G,,0,13.61,3858.73,2052.19,12.83,205.17,353.4,0.0,97.69,1137.4
982,75630,99999,2016-10-09,57.1,24,40.4,24,1018.5,24,1012.8,24,27.7,24,16.0,24,21.0,,66.9,50.0,0.00G,,0,13.94,3735.52,1317.12,27.06,160.75,287.38,0.0,96.81,1846.15
983,75630,99999,2016-10-10,54.2,24,37.8,24,1017.5,24,1011.7,24,30.5,24,15.3,24,18.1,,62.6,48.4,0.00G,,0,12.33,4222.33,2169.17,25.1,164.65,463.9,0.0,99.35,1300.25
984,75630,99999,2016-10-11,53.9,24,38.0,24,1012.9,24,1007.2,24,20.2,24,16.3,24,24.1,,61.7,47.8,0.00G,,0,12.17,4403.58,2245.31,29.08,172.65,754.1,0.0,96.08,1106.65
985,75630,99999,2016-10-12,54.3,24,42.4,24,1012.7,24,1006.9,24,25.5,24,4.5,24,12.0,,65.7,41.7,0.00G,,0,12.39,4582.35,2180.98,8.06,92.79,659.48,0.0,96.02,1545.1
986,75630,99999,2016-10-13,60.3,24,49.0,24,1005.1,24,999.4,24,27.7,24,15.1,24,22.9,,64.9,55.6,0.07G,,10000,15.72,4740.9,2189.35,26.77,36.27,863.67,0.0,94.9,1530.04
987,75630,99999,2016-10-14,59.1,24,55.3,24,1003.9,24,998.2,24,19.6,24,5.3,24,17.1,,67.8,51.8,0.32G,,10000,15.06,4650.62,2144.75,10.94,46.71,1004.92,0.0,75.48,1367.94
988,75630,99999,2016-10-15,55.9,24,49.1,24,1015.7,24,1010.0,24,13.6,24,2.1,24,6.0,,70.9,45.3,0.96G,,100000,13.28,4192.69,2003.75,0.04,171.96,1064.73,0.0,101.52,850.77
989,75630,99999,2016-10-16,60.4,24,53.7,24,1021.3,24,1015.5,24,23.6,24,4.9,24,11.1,,73.2,45.5,0.00G,,0,15.78,4056.38,1684.31,10.31,124.79,607.31,0.0,104.08,1525.58
990,75630,99999,2016-10-17,59.2,24,56.4,24,1022.9,24,1017.2,24,13.9,24,3.9,24,9.9,,66.6,53.1,0.47G,,110000,15.11,4391.6,1971.19,10.46,42.96,665.83,0.0,106.73,1594.33
991,75630,99999,2016-10-18,59.7,24,50.1,24,1022.9,24,1017.1,24,16.6,24,7.6,24,17.1,,70.0,50.4,0.84G,,100000,15.39,4353.21,1822.81,12.31,186.31,755.02,0.0,99.85,1476.98
992,75630,99999,2016-10-19,57.7,24,45.5,24,1019.5,24,1013.7,24,31.7,24,13.2,24,19.0,,66.7,52.2,0.00G,,0,14.28,4413.73,2184.58,18.9,182.25,648.5,0.0,105.33,1274.31
993,75630,99999,2016-10-20,54.5,24,40.2,24,1014.2,24,1008.4,24,31.3,24,16.6,24,24.1,,61.9,49.3,0.00G,,0,12.5,4542.56,2117.92,29.73,176.38,1067.65,0.0,90.42,1060.58
994,75630,99999,2016-10-21,54.8,24,42.1,24,1013.8,24,1008.0,24,35.0,24,12.7,24,20.0,,63.7,48.9,0.00G,,0,12.67,4627.06,2218.06,18.88,178.06,882.83,0.0,98.73,1230.5
995,75630,99999,2016-10-22,51.9,24,44.1,24,1013.6,24,1007.8,24,18.2,24,3.9,24,9.9,,66.4,34.3,0.00G,,110000,11.06,4465.15,1970.23,4.35,133.0,443.06,0.0,112.17,1802.5
996,75630,99999,2016-10-23,61.7,24,53.8,24,1010.7,24,1005.0,24,32.4,24,12.0,24,15.9,,66.0,54.1,0.33G,,10000,16.5,4336.85,1870.1,19.94,45.1,335.27,0.0,111.29,1955.1
997,75630,99999,2016-10-24,68.6,24,58.3,24,1014.2,24,1008.6,24,29.3,24,7.1,24,12.0,,78.8,59.9,0.00G,,0,20.33,4343.58,1997.06,12.96,122.08,853.08,0.0,107.15,1251.04
998,75630,99999,2016-10-25,64.3,24,60.3,24,1020.0,24,1014.4,24,11.5,24,3.1,24,11.1,,72.5,57.9,0.01G,,10000,17.94,4294.79,1941.85,2.71,50.48,1037.88,0.0,98.69,1163.17
999,75630,99999,2016-10-26,59.7,24,54.9,24,1022.7,24,1017.0,24,20.6,24,8.8,24,20.0,,67.5,52.7,0.03G,,110000,15.39,4291.77,2024.23,11.75,74.04,925.02,0.0,93.92,1163.04
1000,75630,99999,2016-10-27,58.6,24,48.5,24,1026.8,24,1021.0,24,23.1,24,14.8,24,20.0,,65.3,53.1,0.04G,,0,14.78,4331.31,1937.81,23.4,168.23,721.06,-0.02,97.0,1383.75
