,STN,WBAN,Date,TEMP,COUNT_1,DEWP,COUNT_2,SLP,COUNT_3,STP,COUNT_4,VISIB,COUNT_5,WDSP,COUNT_6,MXSPD,GUST,MAX,MIN,PRCP,SNDP,FRSHTT,Temp_C,Consommation,Thermique,Nucléaire,Eolien,Solaire,Hydraulique,Pompage,Bioénergies,Ech. physiques
427,74910,99999,2015-03-04,43.7,24,34.1,24,,0,,0,7.1,24,9.5,24,22.0,33.0,49.1,41.0,0.04G,,10000,6.5,9427.04,277.6,10651.33,155.9,56.92,4842.21,-258.21,103.19,-6401.81
428,74910,99999,2015-03-05,44.0,24,26.6,24,,0,,0,7.5,24,21.2,24,26.0,39.0,48.2,39.2,0.02G,,0,6.67,9826.94,534.21,10741.15,252.98,111.19,4693.25,-158.02,103.29,-6451.31
429,74910,99999,2015-03-06,44.1,24,26.5,24,,0,,0,8.0,17,8.6,24,12.0,,54.1,36.3,0.00G,,0,6.72,9611.15,645.27,10705.67,165.02,122.79,4732.67,-229.92,102.38,-6632.75
430,74910,99999,2015-03-07,43.0,24,29.0,24,,0,,0,7.0,14,3.9,24,8.9,,58.1,27.7,0.00G,,0,6.11,8509.62,262.81,10705.98,82.6,94.88,4044.54,-465.06,104.9,-6321.08
431,74910,99999,2015-03-08,42.7,24,31.8,24,,0,,0,6.6,13,1.8,24,4.1,,59.0,28.4,0.00G,,0,5.94,7931.35,214.08,10920.54,61.52,109.48,3158.73,-1198.42,104.73,-5439.25
432,74910,99999,2015-03-09,43.8,24,34.9,24,,0,,0,6.3,13,2.3,24,6.0,,60.8,32.4,0.00G,,0,6.56,8666.04,491.94,10796.35,47.96,90.79,3984.58,-439.0,95.81,-6402.46
433,74910,99999,2015-03-10,43.3,24,36.2,24,,0,,0,5.2,20,2.4,24,12.0,,57.2,29.5,0.00G,,0,6.28,8809.19,485.79,11590.46,72.79,91.27,4159.1,-132.21,99.33,-7557.19
434,74910,99999,2015-03-11,48.4,24,40.7,24,,0,,0,4.2,24,4.2,24,13.0,,61.5,37.0,0.00G,,0,9.11,8623.92,483.79,11588.08,105.17,94.08,4015.58,-295.27,97.73,-7465.29
435,74910,99999,2015-03-12,48.3,24,32.0,24,,0,,0,6.2,15,8.7,24,14.0,,59.0,35.4,0.00G,,0,9.06,8759.17,245.38,11531.85,60.29,125.33,4019.88,-253.62,103.83,-7073.77
436,74910,99999,2015-03-13,42.3,24,30.4,24,,0,,0,7.4,13,1.7,24,5.1,,56.1,27.7,0.00G,,0,5.72,8979.27,235.71,11619.77,89.31,64.38,4054.35,-371.48,97.69,-6810.65
437,74910,99999,2015-03-14,45.2,24,37.5,24,,0,,0,5.6,24,2.9,24,8.9,,54.3,36.5,0.00G,,0,7.33,8164.46,192.06,10725.71,41.52,52.94,3352.4,-582.46,94.56,-5712.38
438,74910,99999,2015-03-15,42.8,24,34.9,24,,0,,0,3.2,24,7.3,24,15.9,,50.0,32.9,0.00G,,0,6.0,7931.02,185.85,11194.6,56.21,52.62,2797.85,-1146.33,100.5,-5310.33
439,74910,99999,2015-03-16,45.8,24,35.9,24,,0,,0,4.2,24,2.3,24,5.1,,59.5,34.7,0.00G,,0,7.67,8663.75,583.12,11597.38,49.71,86.96,3755.0,-259.19,99.96,-7249.29
440,74910,99999,2015-03-17,46.2,24,36.9,24,,0,,0,5.0,18,1.7,24,5.1,,61.3,34.0,0.00G,,0,7.89,8698.42,490.04,11620.94,24.69,78.65,3903.46,-134.42,103.54,-7388.71
441,74910,99999,2015-03-18,48.5,22,38.6,22,,0,,0,5.1,22,1.7,22,5.1,,65.1,31.6,0.00E,,0,9.17,8362.02,214.92,11594.88,35.1,106.29,3285.94,-229.6,105.62,-6751.15
442,74910,99999,2015-03-19,50.1,24,40.1,24,,0,,0,4.6,24,2.6,24,8.9,,66.4,34.7,0.00G,,0,10.06,8252.33,185.54,11569.69,33.06,99.85,3590.21,-386.6,101.25,-6940.58
443,74910,99999,2015-03-20,51.5,24,43.1,24,,0,,0,2.2,23,3.1,24,8.9,,62.6,42.8,0.00G,,10000,10.83,8232.9,325.5,11453.77,22.08,47.98,3758.29,-532.19,105.9,-6948.35
444,74910,99999,2015-03-21,48.5,24,45.4,24,,0,,0,2.5,24,3.6,24,13.0,,56.5,45.3,0.02G,,10000,9.17,7636.77,195.96,10901.4,44.04,24.1,3028.4,-657.85,105.21,-6004.31
445,74910,99999,2015-03-22,45.0,24,37.7,24,,0,,0,5.4,24,9.0,24,15.0,,47.3,38.3,0.24G,,10000,7.22,7695.94,184.04,11455.75,105.67,47.21,2534.52,-1204.73,95.5,-5522.23
446,74910,99999,2015-03-23,47.4,24,39.0,24,,0,,0,5.3,24,1.3,24,5.1,,60.8,37.9,0.04G,,0,8.56,8450.12,493.75,11535.4,25.15,117.56,3575.6,-338.23,91.83,-7051.02
447,74910,99999,2015-03-24,52.4,24,41.7,24,,0,,0,8.2,23,2.1,24,6.0,,63.7,41.0,0.00G,,10000,11.33,8334.23,533.67,11490.62,58.35,67.46,3609.06,-405.1,93.5,-7113.48
448,74910,99999,2015-03-25,44.3,24,40.5,24,,0,,0,6.2,24,2.2,24,8.0,,59.0,40.6,0.04G,,10000,6.83,9008.38,579.98,11521.58,136.65,30.54,3507.17,-326.69,93.81,-6534.92
449,74910,99999,2015-03-26,43.8,17,38.2,16,,0,,0,5.9,17,2.6,16,8.9,,50.0,40.3,0.13G,,0,6.56,8986.44,615.9,11503.81,121.73,95.4,3811.08,-194.19,89.67,-7056.88
450,74910,99999,2015-03-27,50.2,18,35.7,18,,0,,0,6.4,18,5.4,18,9.9,,59.0,37.4,0.00G,,0,10.11,8535.65,547.71,11416.92,146.98,115.98,3483.0,-250.58,95.98,-7020.25
451,74910,99999,2015-03-28,44.6,24,35.4,24,,0,,0,8.0,21,2.0,24,6.0,,55.4,28.6,0.00G,,10000,7.0,7755.27,226.35,10522.33,147.94,61.71,2476.48,-471.23,101.25,-5309.58
452,74910,99999,2015-03-29,50.1,24,46.2,24,,0,,0,4.7,24,4.9,24,18.1,32.1,55.4,44.6,0.02G,,10000,10.06,7221.4,200.35,10276.56,172.52,49.98,1987.33,-1315.02,102.0,-4252.42
453,74910,99999,2015-03-30,51.6,24,48.5,24,,0,,0,3.3,24,4.9,24,18.1,,59.0,48.2,2.65G,,10000,10.89,8245.5,194.44,10405.67,213.98,50.21,3547.23,-531.48,90.02,-5724.29
454,74910,99999,2015-03-31,55.8,24,45.3,24,,0,,0,7.5,24,8.6,24,15.9,27.0,64.4,51.3,0.90G,,10000,13.22,8131.15,201.35,10064.69,219.98,75.52,3879.0,-497.69,95.02,-5906.83
455,74910,99999,2015-04-01,48.0,24,32.8,24,,0,,0,7.6,24,5.6,24,15.0,27.0,57.9,39.2,0.15G,,10000,8.89,8525.15,409.33,9619.5,204.17,90.15,4257.98,-325.52,92.06,-5822.19
456,74910,99999,2015-04-02,45.3,24,37.8,24,,0,,0,7.1,24,2.6,24,7.0,,52.2,34.7,0.00G,,10000,7.39,8816.58,467.69,9581.35,150.81,67.54,4099.15,-372.88,89.44,-5266.42
457,74910,99999,2015-04-03,51.6,24,44.3,24,,0,,0,8.2,24,4.8,24,9.9,,59.5,46.0,0.01G,,10000,10.89,8282.0,367.5,9584.29,82.31,78.9,4249.96,-317.02,92.29,-5856.31
458,74910,99999,2015-04-04,47.7,24,43.5,24,,0,,0,5.7,24,3.9,24,17.1,24.1,53.6,44.6,0.30G,,10000,8.72,7615.77,76.65,9601.0,132.33,53.98,3478.08,-743.1,94.15,-5077.44
459,74910,99999,2015-04-05,45.7,24,31.1,24,,0,,0,8.0,24,15.0,24,19.0,28.9,51.8,41.0,0.42G,,0,7.61,7580.85,64.56,10104.38,225.12,116.92,3022.12,-959.33,95.54,-5088.5
460,74910,99999,2015-04-06,46.5,24,26.9,24,,0,,0,8.3,21,11.7,24,18.1,27.0,55.4,37.0,0.00G,,0,8.06,7655.42,64.04,10827.71,201.15,156.19,2905.65,-631.73,90.08,-5957.42
461,74910,99999,2015-04-07,47.6,24,28.2,24,,0,,0,7.9,18,7.8,24,13.0,,57.7,37.4,0.00G,,0,8.67,8536.54,315.81,11311.44,107.12,154.96,3521.65,-346.77,84.25,-6611.92
462,74910,99999,2015-04-29,51.1,24,40.1,24,,0,,0,7.2,23,2.6,24,5.1,,63.0,35.6,0.02G,,0,10.61,7642.19,51.96,10246.79,45.35,139.02,4256.25,-278.17,97.71,-6916.79
463,74910,99999,2015-04-30,56.7,24,42.4,24,,0,,0,8.6,22,4.2,24,9.9,,69.8,41.0,0.00G,,10000,13.72,7355.67,56.44,10226.08,86.35,129.54,4283.12,-185.04,98.98,-7339.56
464,74910,99999,2015-05-01,55.9,24,52.7,24,,0,,0,4.5,24,12.8,24,15.9,,63.1,53.6,0.69G,,10000,13.28,6238.65,37.02,10144.5,211.92,29.21,3798.0,-699.02,99.75,-7382.58
465,74910,99999,2015-05-02,59.5,24,54.9,21,,0,,0,5.8,23,3.8,24,15.0,,69.4,39.2,2.37G,,110000,15.28,6123.48,35.67,9319.56,86.92,90.48,3798.92,-333.08,100.5,-6975.54
466,74910,99999,2015-05-03,60.6,24,57.3,24,,0,,0,7.5,24,6.2,24,14.0,,66.2,56.7,0.45G,,10000,15.89,5903.67,45.12,9166.58,88.79,70.98,3396.35,-1384.62,95.46,-5575.12
467,74910,99999,2015-05-04,64.6,24,60.0,24,,0,,0,4.7,24,3.1,24,9.9,,75.6,57.2,0.28G,,110000,18.11,6873.25,53.96,9229.83,120.29,87.79,4317.08,-488.98,97.46,-6544.52
468,74910,99999,2015-05-05,60.7,24,57.4,23,1010.1,5,982.6,5,8.0,21,2.0,24,8.0,,68.5,41.0,0.01G,,110000,15.94,6913.31,49.62,9020.0,155.17,78.6,3681.71,-626.62,94.4,-5539.62
469,74910,99999,2015-05-06,60.2,24,49.5,23,,0,,0,7.3,24,5.8,24,12.0,,72.3,39.2,0.37G,,10000,15.67,6857.56,48.98,8474.54,48.21,127.9,4094.83,-594.75,92.52,-5434.67
470,74910,99999,2015-05-07,58.2,24,46.5,24,,0,,0,8.5,24,3.7,24,9.9,,69.1,46.4,0.00G,,0,14.56,6881.77,101.9,9144.92,41.56,135.92,4725.71,-401.12,89.25,-6956.31
471,74910,99999,2015-05-08,55.7,24,50.0,24,1019.6,5,991.6,5,8.3,18,2.9,24,12.0,,65.1,43.5,0.00G,,10000,13.17,6065.4,57.42,8426.9,104.54,62.06,4309.31,-205.04,87.04,-6777.15
472,74910,99999,2015-05-09,61.0,24,53.5,24,,0,,0,6.0,24,2.3,24,8.0,,72.0,50.0,0.28G,,0,16.11,5869.12,54.42,7191.31,103.75,131.04,3679.21,-917.75,87.81,-4460.73
473,74910,99999,2015-05-10,60.7,24,48.5,24,,0,,0,7.9,13,3.0,24,8.0,,77.0,46.0,0.01G,,0,15.94,5604.04,53.44,6572.79,53.79,163.62,3732.94,-956.06,87.6,-4104.19
474,74910,99999,2015-05-11,63.1,24,52.9,24,,0,,0,8.6,13,1.7,24,6.0,,82.4,45.5,0.00G,,0,17.28,6635.42,54.79,8654.08,51.83,155.23,4750.38,-367.19,81.08,-6745.15
475,74910,99999,2015-05-12,66.7,24,55.3,24,,0,,0,7.8,15,3.1,24,9.9,,84.7,51.8,0.01G,,100000,19.28,6751.35,39.44,9157.0,79.88,158.52,4564.17,-308.19,79.35,-7018.94
476,74910,99999,2015-05-13,70.9,24,52.7,24,,0,,0,7.5,15,6.3,24,14.0,22.0,88.0,52.7,0.00G,,0,21.61,6846.31,38.62,9178.17,112.46,150.04,4936.08,-290.35,83.19,-7362.31
477,74910,99999,2015-05-14,66.8,24,50.1,23,,0,,0,7.2,14,5.9,24,12.0,,83.1,37.4,0.00G,,10000,19.33,5860.21,38.06,9119.67,80.69,121.69,3936.38,-658.1,84.62,-6862.73
478,74910,99999,2015-05-15,49.2,24,44.5,24,,0,,0,5.6,24,5.8,24,14.0,17.1,51.8,45.5,0.94E,,10000,9.56,6347.6,39.19,9494.73,190.4,76.02,4748.15,-261.27,82.96,-8022.56
479,74910,99999,2015-05-16,56.3,24,49.1,24,,0,,0,6.0,24,3.0,24,9.9,,66.6,47.3,0.02F,,10000,13.5,6002.94,39.02,8879.4,215.6,111.38,4063.44,-828.62,85.75,-6563.17
480,74910,99999,2015-05-17,61.8,24,51.6,24,,0,,0,7.7,24,4.9,24,9.9,,73.4,50.0,0.00G,,0,16.56,5616.85,38.42,8508.88,136.71,154.94,3718.77,-863.54,82.96,-6160.27
481,74910,99999,2015-05-18,63.3,24,53.9,24,,0,,0,7.8,21,2.8,24,6.0,,76.3,51.8,0.00G,,0,17.39,6678.62,38.98,9914.08,47.98,168.06,4247.94,-221.69,79.44,-7596.1
482,74910,99999,2015-05-19,58.8,24,49.9,24,,0,,0,6.7,23,3.5,24,8.9,,70.2,52.9,0.00F,,10000,14.89,6935.67,37.12,10181.31,75.15,78.29,4417.69,-195.42,83.88,-7742.5
483,74910,99999,2015-05-20,52.5,24,41.8,24,1016.3,4,988.2,4,7.2,24,3.8,24,8.9,,60.8,44.6,0.01G,,10000,11.39,7149.19,36.83,10198.9,129.88,111.02,4552.54,-138.42,80.35,-7822.04
484,74910,99999,2015-05-21,54.4,24,39.8,24,,0,,0,7.6,23,14.5,24,22.9,31.1,61.7,45.0,0.17G,,0,12.44,7365.71,36.54,10342.79,215.56,127.17,4362.81,-114.44,88.92,-7693.52
485,74910,99999,2015-05-22,57.6,24,41.5,24,,0,,0,7.0,24,11.6,24,19.0,28.9,66.4,50.0,0.00G,,0,14.22,7174.75,33.38,10635.6,258.83,152.96,4441.54,-116.02,88.19,-8319.69
486,74910,99999,2015-05-23,60.8,24,43.1,24,,0,,0,7.0,20,9.6,24,15.0,26.0,66.2,52.9,0.00G,,0,16.0,6250.96,33.38,10593.27,258.0,121.29,3664.23,-258.81,88.73,-8249.31
487,74910,99999,2015-05-24,61.4,24,48.0,24,,0,,0,7.5,14,3.8,24,8.9,,73.4,45.3,0.00G,,0,16.33,5728.0,37.88,10241.21,139.31,131.15,2773.88,-886.1,91.17,-6800.4
488,74910,99999,2015-05-25,63.2,24,51.6,24,,0,,0,7.2,21,3.9,24,9.9,22.0,73.4,55.2,0.00G,,10000,17.33,5974.19,39.96,10512.12,93.98,107.02,2888.98,-574.54,85.31,-7178.92
489,74910,99999,2015-05-26,59.9,24,49.0,24,,0,,0,7.4,23,7.8,24,17.1,22.9,70.3,53.6,0.02G,,0,15.5,6995.52,45.46,10539.27,164.1,112.5,3887.62,-328.98,86.15,-7510.54
490,74910,99999,2015-05-27,61.4,24,42.4,24,,0,,0,8.0,17,9.5,24,14.0,,70.5,53.2,0.00G,,0,16.33,7062.1,51.65,10579.21,177.88,178.5,3654.1,-359.73,85.85,-7305.33
491,74910,99999,2015-05-28,58.9,24,44.4,24,,0,,0,,0,2.1,24,5.1,,75.2,41.9,0.00G,,0,14.94,7050.42,51.46,10262.77,35.73,175.06,3340.08,-407.06,85.12,-6492.67
492,74910,99999,2015-05-29,59.7,24,47.3,22,,0,,0,8.3,14,3.3,24,8.0,15.9,81.1,33.8,0.00G,,10010,15.39,6870.35,58.65,9558.04,44.71,158.79,3577.9,-354.25,85.27,-6258.83
493,74910,99999,2015-05-30,65.1,24,53.0,24,,0,,0,6.5,17,4.1,24,8.9,,75.7,54.7,0.12G,,0,18.39,6014.98,54.17,8671.67,41.85,145.5,2490.42,-761.29,86.4,-4714.0
494,74910,99999,2015-05-31,63.0,24,51.3,24,,0,,0,10.1,12,1.8,24,8.0,,77.5,47.5,0.00G,,0,17.22,5636.77,53.54,7950.38,31.71,148.52,2145.0,-1157.56,87.69,-3622.46
495,74910,99999,2015-06-01,65.8,24,55.4,24,,0,,0,7.1,18,4.0,24,9.9,,79.3,9999.9,0.00G,,10000,18.78,6756.92,52.6,8397.23,39.25,103.33,3208.33,-403.19,84.38,-4724.71
496,74910,99999,2015-06-02,68.5,24,58.3,24,1019.3,4,991.9,4,9.8,14,4.3,24,8.9,,81.1,44.6,0.43G,,10000,20.28,6932.85,41.17,9099.15,37.77,160.12,2935.0,-659.48,85.54,-4766.29
497,74910,99999,2015-06-03,70.1,24,57.0,24,,0,,0,8.8,12,1.7,24,6.0,,85.1,55.2,0.00G,,0,21.17,7050.0,40.58,9912.46,20.9,162.23,3718.81,-456.19,81.62,-6430.46
498,74910,99999,2015-06-04,72.3,24,59.7,24,1021.4,4,994.4,4,11.4,10,3.6,24,9.9,,86.5,46.4,0.01G,,0,22.39,7118.38,52.42,10010.08,19.9,159.92,3939.65,-316.23,84.46,-6832.06
499,74910,99999,2015-06-05,70.4,24,62.5,22,,0,,0,6.9,14,4.8,24,15.9,,89.6,9999.9,0.00G,,10010,21.33,7136.88,66.48,10309.98,61.94,162.25,3974.96,-407.92,82.69,-7113.67
500,74910,99999,2015-06-06,68.1,24,62.0,20,,0,,0,8.2,16,3.1,24,21.0,34.0,87.8,42.8,0.12G,,10010,20.06,6191.38,53.5,9389.33,29.04,142.08,2977.52,-865.98,79.4,-5613.4
501,74910,99999,2015-06-07,64.0,24,63.1,20,,0,,0,6.6,23,3.6,24,12.0,,82.4,37.4,1.93G,,10010,17.78,5689.58,51.35,8619.31,52.98,129.58,2549.71,-1016.85,75.0,-4771.52
502,74910,99999,2015-06-08,66.0,24,62.6,23,,0,,0,5.4,20,3.9,24,12.0,,78.1,9999.9,0.13G,,110010,18.89,6803.77,55.1,9845.67,84.31,135.62,3576.48,-415.75,76.62,-6554.17
503,74910,99999,2015-06-09,66.6,24,57.7,24,,0,,0,6.1,20,8.2,24,13.0,22.9,72.3,60.3,0.02G,,0,19.22,6994.46,61.73,9892.06,62.62,122.98,3529.4,-209.42,75.98,-6540.88
504,74910,99999,2015-06-10,66.8,24,57.9,24,,0,,0,7.3,19,5.4,24,9.9,,77.2,59.0,0.00G,,0,19.33,7001.12,52.06,10082.17,50.46,113.42,4017.52,-340.69,72.48,-7046.23
505,74910,99999,2015-06-11,70.6,24,59.7,24,,0,,0,6.9,17,2.5,24,6.0,,84.2,57.2,0.01F,,0,21.44,7111.96,59.88,10340.96,84.33,154.46,4422.04,-315.06,68.44,-7703.12
506,74910,99999,2015-06-12,67.8,24,59.2,24,1012.4,5,985.2,5,9.2,14,4.8,24,14.0,,78.8,60.8,0.00G,,10000,19.89,6915.67,61.58,9996.79,88.92,60.94,4364.02,-425.21,75.58,-7307.21
507,74910,99999,2015-06-13,60.6,24,58.5,17,,0,,0,7.2,21,4.1,24,11.1,22.9,80.6,35.6,0.24G,,10000,15.89,5996.19,55.71,9913.27,19.79,140.77,3839.04,-310.0,76.1,-7738.54
508,74910,99999,2015-06-14,63.6,24,60.0,22,,0,,0,7.5,22,4.5,24,15.0,27.0,75.2,44.6,0.26G,,10010,17.56,5618.92,49.69,10408.46,26.54,79.58,3396.38,-950.1,78.92,-7470.71
509,74910,99999,2015-06-15,64.0,24,59.2,21,,0,,0,7.2,24,3.7,24,12.0,,77.0,9999.9,0.72G,2.4,10010,17.78,6675.79,54.71,10277.06,41.94,113.56,4220.46,-118.02,79.38,-7993.29
510,74910,99999,2015-06-16,64.9,23,59.6,23,,0,,0,6.1,23,6.0,23,18.1,,72.0,46.4,0.55G,2.0,10010,18.28,6930.71,54.94,9915.77,106.62,62.48,4091.83,-489.88,80.33,-6891.35
511,74910,99999,2015-06-17,68.6,24,53.7,24,,0,,0,7.4,19,8.8,24,15.0,22.0,77.4,58.6,0.42G,,0,20.33,6934.71,58.81,10389.27,174.62,161.25,4503.9,-381.79,76.02,-8047.29
512,74910,99999,2015-06-18,67.4,24,54.8,24,,0,,0,7.6,16,5.7,24,12.0,,79.0,53.6,0.00G,,10000,19.67,6968.29,60.02,10471.67,125.56,136.58,4390.29,-341.17,77.98,-7952.71
513,74910,99999,2015-06-19,68.1,24,54.6,24,,0,,0,6.6,22,6.3,24,14.0,,77.0,62.2,0.16G,3.1,10000,20.06,6776.0,55.65,10389.44,139.92,153.31,4005.21,-345.44,83.9,-7706.15
514,74910,99999,2015-06-20,65.0,24,49.1,24,,0,,0,8.4,14,7.1,24,15.0,,74.3,51.6,0.02G,,0,18.33,5994.31,54.65,10423.67,135.92,166.15,3195.85,-427.46,87.67,-7642.42
515,74910,99999,2015-06-21,64.0,24,53.2,24,,0,,0,7.5,10,3.2,24,8.9,,76.1,48.0,0.00G,,0,17.78,5620.44,56.04,10192.81,53.85,147.71,2275.38,-846.52,85.08,-6343.98
516,74910,99999,2015-06-22,70.5,24,56.5,23,,0,,0,7.1,18,3.2,24,15.0,21.0,81.9,9999.9,0.00G,,0,21.39,6805.23,197.92,10367.79,38.27,155.58,3757.79,-342.52,75.94,-7445.58
517,74910,99999,2015-06-23,67.3,24,50.8,24,,0,,0,7.6,16,6.6,24,13.0,,77.5,60.4,0.01G,,10000,19.61,6964.85,92.04,10413.81,68.77,134.56,3569.52,-332.69,90.62,-7071.65
518,74910,99999,2015-06-24,65.3,24,49.4,24,,0,,0,9.0,10,6.0,24,11.1,,78.8,55.4,0.00G,,0,18.5,6960.29,54.73,10574.35,61.98,179.54,3679.92,-334.17,89.9,-7346.15
519,74910,99999,2015-06-25,66.6,24,52.6,24,,0,,0,7.6,11,2.1,24,6.0,,80.8,48.9,0.01G,0.4,0,19.22,7068.15,64.0,10530.69,15.31,164.38,3961.9,-331.96,89.6,-7425.92
520,74910,99999,2015-06-26,69.3,24,54.0,24,,0,,0,9.0,6,2.4,24,8.0,,84.2,51.8,0.00G,,0,20.72,7010.96,55.65,10505.23,27.48,164.54,4266.85,-317.48,95.33,-7786.73
521,74910,99999,2015-06-27,72.2,24,55.6,24,,0,,0,6.9,17,3.8,24,9.9,,86.0,56.3,0.01G,,0,22.33,6191.35,56.4,10221.9,46.5,152.62,3047.04,-389.98,96.58,-7039.77
522,74910,99999,2015-06-28,72.6,24,56.3,24,,0,,0,7.5,9,3.9,24,9.9,,86.4,56.5,0.00G,,0,22.56,5755.98,87.92,8996.25,59.48,172.35,2287.83,-487.17,94.94,-5455.71
523,74910,99999,2015-06-29,72.5,24,57.2,24,,0,,0,,0,2.4,24,8.0,,88.5,57.0,0.00G,0.4,0,22.5,6969.9,79.83,9863.79,36.65,164.85,3192.79,-297.85,74.23,-6144.52
524,74910,99999,2015-06-30,75.1,24,59.1,24,,0,,0,,0,1.8,24,5.1,,91.4,57.9,0.00G,,0,23.94,7302.1,64.62,10088.83,34.88,163.88,3149.54,-301.52,75.81,-5973.9
525,74910,99999,2015-07-01,78.4,24,64.3,24,,0,,0,7.0,7,2.7,24,7.0,,91.6,64.2,0.01G,,0,25.78,7452.33,285.27,9962.21,107.71,162.81,3291.42,-329.88,76.44,-6103.79
526,74910,99999,2015-07-02,78.4,24,65.4,24,1019.5,4,992.9,4,10.6,7,2.9,24,7.0,,93.9,65.1,0.00G,0.4,0,25.78,7469.73,307.6,9892.44,115.73,152.62,3093.85,-367.9,83.1,-5807.58
527,74910,99999,2015-07-03,78.7,24,64.9,24,,0,,0,,0,2.3,24,8.0,,94.8,64.4,0.00G,0.4,0,25.94,7389.23,331.94,9973.48,88.4,143.21,3439.46,-374.38,86.56,-6299.15
528,74910,99999,2015-07-04,80.7,24,63.2,24,,0,,0,,0,2.3,24,6.0,,96.8,65.7,0.00G,,0,27.06,6561.23,60.54,9863.98,97.56,156.25,2971.46,-557.1,85.83,-6117.06
529,74910,99999,2015-07-05,81.7,24,64.9,24,,0,,0,,0,3.4,24,9.9,,97.2,66.2,0.00G,,0,27.61,6100.1,52.75,8602.17,60.23,145.88,2511.35,-532.17,89.62,-4829.83
530,74910,99999,2015-07-06,81.4,24,66.7,24,,0,,0,7.0,10,2.0,24,6.0,,95.0,69.8,0.00G,,0,27.44,7331.08,296.23,9117.12,35.12,152.02,3593.58,-250.58,87.58,-5700.15
531,74910,99999,2015-07-07,86.6,24,64.8,24,,0,,0,9.1,5,5.9,24,14.0,25.1,101.8,71.1,0.00G,,0,30.33,7612.0,393.73,9997.21,95.25,150.17,3575.44,-328.65,90.65,-6361.71
532,74910,99999,2015-07-08,73.6,24,53.9,24,,0,,0,6.8,17,6.3,24,14.0,21.0,94.1,62.6,0.00G,,0,23.11,7262.27,66.27,10502.96,112.52,141.19,3016.75,-345.44,96.35,-6328.44
533,74910,99999,2015-07-09,69.5,24,47.8,24,,0,,0,10.7,7,7.1,24,15.0,,82.8,51.4,0.00G,,0,20.83,7146.38,67.52,11089.17,145.12,167.27,2924.67,-371.35,102.02,-6977.79
534,74910,99999,2015-07-10,73.4,24,52.5,24,,0,,0,,0,5.5,24,12.0,,87.8,62.4,0.00G,,0,23.0,7066.12,148.42,10527.81,84.44,167.6,2998.42,-343.19,100.65,-6617.92
535,74910,99999,2015-07-11,79.6,24,55.8,24,,0,,0,6.8,9,5.0,24,9.9,,93.4,62.4,0.00G,,0,26.44,6367.44,33.98,9631.19,80.65,155.4,2148.52,-508.23,102.52,-5276.58
536,74910,99999,2015-07-12,75.0,24,53.9,24,,0,,0,8.8,9,3.3,24,8.0,,89.6,58.8,0.00G,,0,23.89,5869.98,31.6,9846.81,60.65,162.77,1773.08,-497.5,100.02,-5607.08
537,74910,99999,2015-07-13,73.8,24,53.7,24,,0,,0,9.3,4,4.1,24,11.1,,88.5,58.5,0.00G,,0,23.22,6490.0,32.62,10778.54,80.44,163.62,2719.5,-294.81,100.77,-7090.69
538,74910,99999,2015-07-14,74.7,24,56.1,24,,0,,0,,0,3.2,24,8.0,,90.1,57.9,0.00G,,0,23.72,6153.31,33.92,10842.98,71.75,165.46,2173.42,-471.58,95.4,-6758.0
539,74910,99999,2015-07-15,74.3,24,58.0,24,,0,,0,12.3,4,2.5,24,8.9,,91.4,57.4,0.00G,,0,23.5,7126.12,281.42,11014.06,48.06,163.67,2714.29,-307.5,95.31,-6883.15
540,74910,99999,2015-07-16,79.7,24,55.3,24,,0,,0,7.4,8,2.1,24,7.0,,97.3,58.3,0.00G,,0,26.5,7422.85,320.92,11096.85,44.31,158.1,3040.9,-329.9,93.08,-7001.62
541,74910,99999,2015-07-17,82.6,24,62.0,24,,0,,0,6.6,10,3.4,24,8.9,,97.3,67.6,0.00G,,0,28.11,7450.85,356.56,11131.1,46.67,150.85,2850.58,-383.56,95.5,-6796.94
542,74910,99999,2015-07-18,76.8,24,62.4,24,,0,,0,9.5,4,4.3,24,9.9,,90.0,67.3,0.02G,,10010,24.89,6361.17,53.02,9365.1,27.1,108.71,2162.98,-299.19,90.15,-5146.83
543,74910,99999,2015-07-19,80.9,24,59.6,24,1012.6,4,986.3,4,9.5,15,3.9,24,8.9,,93.6,67.5,0.04G,,0,27.17,5881.62,48.5,7726.56,61.67,124.77,1934.85,-268.98,98.6,-3844.21
544,74910,99999,2015-07-20,80.9,24,58.3,24,,0,,0,9.0,11,5.1,24,11.1,,95.0,65.5,0.00G,,0,27.17,7089.02,312.15,8480.62,47.94,151.42,2539.67,-184.12,96.25,-4354.9
545,74910,99999,2015-07-21,75.7,24,60.6,22,,0,,0,10.8,10,4.9,24,17.1,,98.6,9999.9,0.00G,0.4,0,24.28,7407.9,325.58,8930.83,38.08,160.94,2347.54,-74.9,95.94,-4416.06
546,74910,99999,2015-07-22,77.2,21,63.1,21,,0,,0,8.9,12,5.5,21,18.1,32.1,94.3,66.2,0.00G,,110010,25.11,7325.9,317.04,8024.25,32.85,101.58,2570.88,-64.79,93.27,-3749.08
547,74910,99999,2015-07-23,75.0,24,65.0,24,,0,,0,6.4,20,3.8,24,9.9,,87.8,66.0,2.92G,,0,23.89,7130.46,307.02,8950.1,73.42,156.48,2484.73,-59.75,94.9,-4876.12
